Step,Loss,Learning Rate,Epoch,Global Step,accuracy,mean_precision
1,6.5697,5.000000000000001e-07,0.017094017094017096,1,N/A,N/A
2,6.7297,1.0000000000000002e-06,0.03418803418803419,2,N/A,N/A
3,6.8694,1.5e-06,0.05128205128205128,3,N/A,N/A
4,6.6789,2.0000000000000003e-06,0.06837606837606838,4,N/A,N/A
5,6.9506,2.5e-06,0.08547008547008547,5,N/A,N/A
6,6.7882,3e-06,0.10256410256410256,6,N/A,N/A
7,6.468,3.5000000000000004e-06,0.11965811965811966,7,N/A,N/A
8,6.778,4.000000000000001e-06,0.13675213675213677,8,N/A,N/A
9,6.4305,4.5e-06,0.15384615384615385,9,N/A,N/A
10,6.4737,5e-06,0.17094017094017094,10,N/A,N/A
11,5.9949,5.500000000000001e-06,0.18803418803418803,11,N/A,N/A
12,6.8518,6e-06,0.20512820512820512,12,N/A,N/A
13,6.4227,6.5000000000000004e-06,0.2222222222222222,13,N/A,N/A
14,6.3668,7.000000000000001e-06,0.23931623931623933,14,N/A,N/A
15,6.5307,7.5e-06,0.2564102564102564,15,N/A,N/A
16,6.3931,8.000000000000001e-06,0.27350427350427353,16,N/A,N/A
17,6.1734,8.500000000000002e-06,0.2905982905982906,17,N/A,N/A
18,6.5026,9e-06,0.3076923076923077,18,N/A,N/A
19,5.9788,9.5e-06,0.3247863247863248,19,N/A,N/A
20,6.0663,1e-05,0.3418803418803419,20,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.3582089552238806,0.19192307692307692
21,6.2662,1.05e-05,0.358974358974359,21,N/A,N/A
22,6.4242,1.1000000000000001e-05,0.37606837606837606,22,N/A,N/A
23,6.5372,1.1500000000000002e-05,0.39316239316239315,23,N/A,N/A
24,6.45,1.2e-05,0.41025641025641024,24,N/A,N/A
25,6.4249,1.25e-05,0.42735042735042733,25,N/A,N/A
26,6.5368,1.3000000000000001e-05,0.4444444444444444,26,N/A,N/A
27,6.2785,1.3500000000000001e-05,0.46153846153846156,27,N/A,N/A
28,5.779,1.4000000000000001e-05,0.47863247863247865,28,N/A,N/A
29,5.5529,1.45e-05,0.49572649572649574,29,N/A,N/A
30,5.6683,1.5e-05,0.5128205128205128,30,N/A,N/A
31,6.1099,1.55e-05,0.5299145299145299,31,N/A,N/A
32,5.939,1.6000000000000003e-05,0.5470085470085471,32,N/A,N/A
33,5.5621,1.65e-05,0.5641025641025641,33,N/A,N/A
34,5.6467,1.7000000000000003e-05,0.5811965811965812,34,N/A,N/A
35,5.7452,1.75e-05,0.5982905982905983,35,N/A,N/A
36,4.3907,1.8e-05,0.6153846153846154,36,N/A,N/A
37,5.4754,1.85e-05,0.6324786324786325,37,N/A,N/A
38,4.6094,1.9e-05,0.6495726495726496,38,N/A,N/A
39,4.7788,1.9500000000000003e-05,0.6666666666666666,39,N/A,N/A
40,4.7508,2e-05,0.6837606837606838,40,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.8507462686567164,0.7197142857142858
41,3.5529,2.05e-05,0.7008547008547008,41,N/A,N/A
42,3.0798,2.1e-05,0.717948717948718,42,N/A,N/A
43,2.7828,2.15e-05,0.7350427350427351,43,N/A,N/A
44,2.3922,2.2000000000000003e-05,0.7521367521367521,44,N/A,N/A
45,3.4111,2.25e-05,0.7692307692307693,45,N/A,N/A
46,2.4264,2.3000000000000003e-05,0.7863247863247863,46,N/A,N/A
47,1.2659,2.35e-05,0.8034188034188035,47,N/A,N/A
48,1.8466,2.4e-05,0.8205128205128205,48,N/A,N/A
49,0.5878,2.45e-05,0.8376068376068376,49,N/A,N/A
50,2.1307,2.5e-05,0.8547008547008547,50,N/A,N/A
51,0.7749,2.5500000000000003e-05,0.8717948717948718,51,N/A,N/A
52,0.2733,2.6000000000000002e-05,0.8888888888888888,52,N/A,N/A
53,0.546,2.6500000000000004e-05,0.905982905982906,53,N/A,N/A
54,0.5298,2.7000000000000002e-05,0.9230769230769231,54,N/A,N/A
55,1.2264,2.7500000000000004e-05,0.9401709401709402,55,N/A,N/A
56,1.1465,2.8000000000000003e-05,0.9572649572649573,56,N/A,N/A
57,0.3535,2.8499999999999998e-05,0.9743589743589743,57,N/A,N/A
58,1.5916,2.9e-05,0.9914529914529915,58,N/A,N/A
59,0.1453,2.95e-05,1.0,59,N/A,N/A
60,0.0554,3e-05,1.017094017094017,60,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.9925373134328358,0.9866666666666667
61,0.1846,3.05e-05,1.0341880341880343,61,N/A,N/A
62,2.2296,3.1e-05,1.0512820512820513,62,N/A,N/A
63,0.7674,3.15e-05,1.0683760683760684,63,N/A,N/A
64,0.1207,3.2000000000000005e-05,1.0854700854700854,64,N/A,N/A
65,0.898,3.2500000000000004e-05,1.1025641025641026,65,N/A,N/A
66,0.5034,3.3e-05,1.1196581196581197,66,N/A,N/A
67,0.6967,3.35e-05,1.1367521367521367,67,N/A,N/A
68,0.5437,3.4000000000000007e-05,1.1538461538461537,68,N/A,N/A
69,0.3981,3.45e-05,1.170940170940171,69,N/A,N/A
70,0.7013,3.5e-05,1.188034188034188,70,N/A,N/A
71,0.2074,3.55e-05,1.205128205128205,71,N/A,N/A
72,0.5246,3.6e-05,1.2222222222222223,72,N/A,N/A
73,0.1984,3.65e-05,1.2393162393162394,73,N/A,N/A
74,0.2393,3.7e-05,1.2564102564102564,74,N/A,N/A
75,0.2022,3.7500000000000003e-05,1.2735042735042734,75,N/A,N/A
76,0.013,3.8e-05,1.2905982905982907,76,N/A,N/A
77,0.0068,3.85e-05,1.3076923076923077,77,N/A,N/A
78,0.0067,3.9000000000000006e-05,1.3247863247863247,78,N/A,N/A
79,0.0066,3.9500000000000005e-05,1.341880341880342,79,N/A,N/A
80,0.0046,4e-05,1.358974358974359,80,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.9925373134328358,0.9948717948717949
81,0.0078,4.05e-05,1.376068376068376,81,N/A,N/A
82,0.0018,4.1e-05,1.393162393162393,82,N/A,N/A
83,0.0101,4.15e-05,1.4102564102564101,83,N/A,N/A
84,0.0024,4.2e-05,1.4273504273504274,84,N/A,N/A
85,2.399,4.25e-05,1.4444444444444444,85,N/A,N/A
86,0.0022,4.3e-05,1.4615384615384617,86,N/A,N/A
87,0.0609,4.35e-05,1.4786324786324787,87,N/A,N/A
88,0.0021,4.4000000000000006e-05,1.4957264957264957,88,N/A,N/A
89,0.0016,4.4500000000000004e-05,1.5128205128205128,89,N/A,N/A
90,0.0016,4.5e-05,1.5299145299145298,90,N/A,N/A
91,3.9955,4.55e-05,1.547008547008547,91,N/A,N/A
92,0.0022,4.600000000000001e-05,1.564102564102564,92,N/A,N/A
93,0.0013,4.6500000000000005e-05,1.5811965811965814,93,N/A,N/A
94,1.8634,4.7e-05,1.5982905982905984,94,N/A,N/A
95,0.0223,4.75e-05,1.6153846153846154,95,N/A,N/A
96,0.0099,4.8e-05,1.6324786324786325,96,N/A,N/A
97,0.0022,4.85e-05,1.6495726495726495,97,N/A,N/A
98,0.0014,4.9e-05,1.6666666666666665,98,N/A,N/A
99,0.0101,4.9500000000000004e-05,1.6837606837606838,99,N/A,N/A
100,2.8944,5e-05,1.7008547008547008,100,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.9850746268656716,0.9865384615384617
101,0.0086,5.05e-05,1.717948717948718,101,N/A,N/A
102,1.3717,5.1000000000000006e-05,1.735042735042735,102,N/A,N/A
103,0.0206,5.1500000000000005e-05,1.7521367521367521,103,N/A,N/A
104,0.0008,5.2000000000000004e-05,1.7692307692307692,104,N/A,N/A
105,0.0004,5.25e-05,1.7863247863247862,105,N/A,N/A
106,0.0011,5.300000000000001e-05,1.8034188034188035,106,N/A,N/A
107,2.47,5.3500000000000006e-05,1.8205128205128205,107,N/A,N/A
108,0.0063,5.4000000000000005e-05,1.8376068376068377,108,N/A,N/A
109,0.0011,5.45e-05,1.8547008547008548,109,N/A,N/A
110,0.2042,5.500000000000001e-05,1.8717948717948718,110,N/A,N/A
111,0.005,5.550000000000001e-05,1.8888888888888888,111,N/A,N/A
112,2.8108,5.6000000000000006e-05,1.9059829059829059,112,N/A,N/A
113,0.0036,5.65e-05,1.9230769230769231,113,N/A,N/A
114,0.0264,5.6999999999999996e-05,1.9401709401709402,114,N/A,N/A
115,0.0019,5.7499999999999995e-05,1.9572649572649574,115,N/A,N/A
116,0.0028,5.8e-05,1.9743589743589745,116,N/A,N/A
N/A,N/A,N/A,N/A,N/A,0.9925093632958801,0.9891330891330892
N/A,N/A,N/A,N/A,N/A,0.9130434782608695,0.9363834422657952
